,Time,Date,Route,Block ID,Element Key,Location,Side of Street,Paid,Load Zone,RPZ,ADA,Rideshare Vehicle,Notes,Picture
801,1500,30-09-2021,PPSoutheast,14,59966,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,S,8,0,0,0,0,,
821,1600,30-09-2021,PPSoutheast,14,59966,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,S,10,0,0,0,0,,
841,1700,30-09-2021,PPSoutheast,14,59966,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,S,10,1,0,0,0,,
861,1800,30-09-2021,PPSoutheast,14,59966,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,S,10,0,0,0,1,,
906,1900,30-09-2021,PPSoutheast,14,59966,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,S,9,1,0,0,0,,
926,2000,30-09-2021,PPSoutheast,14,59966,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,S,10,1,0,0,0,,
946,2100,30-09-2021,PPSoutheast,14,59966,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,S,9,1,0,0,0,,
401,900,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,9,1,0,0,0,,
419,1000,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,10,0,0,0,0,,
437,1100,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,9,1,0,0,0,,
480,1200,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,9,0,0,1,0,,
498,1300,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,10,0,0,0,0,,
516,1400,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,10,1,0,0,0,,
534,1500,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,8,1,0,1,0,,
552,1600,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,10,0,0,0,0,,
570,1700,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,10,0,0,0,0,,
588,1800,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,9,0,0,0,0,,
606,1900,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,10,1,0,0,0,,
624,2000,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,10,0,0,0,0,,
642,2100,30-09-2021,PPNorth,,59994,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,S,9,0,0,0,0,,
399,900,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,3,0,0,0,0,,
417,1000,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,6,1,0,0,0,,
435,1100,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,6,0,0,0,0,,
478,1200,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,6,0,0,0,0,,
496,1300,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,9,0,0,0,0,,
514,1400,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,6,0,0,0,0,,
532,1500,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,6,0,0,0,0,,
550,1600,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,5,2,0,0,0,,
568,1700,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,4,0,0,0,0,,
586,1800,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,4,0,0,0,0,,
604,1900,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,4,0,0,0,0,,
622,2000,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,4,0,0,0,0,,
640,2100,30-09-2021,PPNorth,,59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,4,0,0,0,0,,
986,900,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
1010,1000,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
1034,1100,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
1058,1200,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
1082,1300,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
1106,1400,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
1130,1500,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
1179,1600,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
1203,1700,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
1227,1800,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
1251,1900,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
1275,2000,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
1299,2100,30-09-2021,PPEast,6,60005,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,N,0,0,0,0,0,,
981,900,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
1005,1000,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
1029,1100,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
1053,1200,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
1077,1300,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
1101,1400,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
1125,1500,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
1174,1600,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
1198,1700,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
1222,1800,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
1246,1900,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
1270,2000,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
1294,2100,30-09-2021,PPEast,13,60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,0,0,0,0,0,,
978,900,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,9,0,0,0,0,,
1002,1000,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,8,0,0,0,0,,
1026,1100,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,8,0,0,0,0,,
1050,1200,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,9,0,0,0,0,,
1074,1300,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,5,1,0,0,0,,
1098,1400,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,9,0,0,0,0,,
1122,1500,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,10,0,0,0,0,,
1171,1600,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,9,0,0,0,0,,
1195,1700,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,9,0,0,0,0,,
1219,1800,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,10,0,0,0,0,,
1243,1900,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,10,0,0,0,0,,
1267,2000,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,10,0,0,0,0,,
1291,2100,30-09-2021,PPEast,5,60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,10,0,0,0,0,,
987,900,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,3,0,0,0,0,,
1011,1000,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,3,2,0,0,0,,https://idax.blob.core.windows.net/images/8658630a-890c-4897-a7ba-06daa256ea2e-mobile.jpg
1035,1100,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,4,2,0,0,0,,
1059,1200,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,4,0,0,0,0,,
1083,1300,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
1107,1400,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
1131,1500,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,4,0,0,0,0,,
1180,1600,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
1204,1700,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
1228,1800,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
1252,1900,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
1276,2000,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
1300,2100,30-09-2021,PPEast,16,60010,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
989,900,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,4,0,0,0,0,,
1013,1000,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,2,0,0,0,0,,
1037,1100,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,3,0,0,0,0,,
1061,1200,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,4,0,0,0,0,,
1085,1300,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,4,0,0,0,0,,
1109,1400,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,2,0,0,0,0,,
1133,1500,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,0,1,0,0,0,,
1182,1600,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,3,0,0,0,0,,
1206,1700,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,4,0,0,0,0,,
1230,1800,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,4,0,0,0,0,,
1254,1900,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,5,0,0,0,0,,
1278,2000,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,5,0,0,0,0,,
1302,2100,30-09-2021,PPEast,3,60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,5,0,0,0,0,,
975,900,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,0,0,0,0,0,,https://idax.blob.core.windows.net/images/c95d5889-110e-4754-9248-1b9844f24375-mobile.jpg
999,1000,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,7,1,0,0,0,,
1023,1100,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,0,3,0,0,0,,
1047,1200,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,2,2,0,0,0,,
1071,1300,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,2,2,0,0,0,,
1095,1400,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,1,1,0,0,0,,
1119,1500,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,2,2,0,0,0,,
1168,1600,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,2,2,0,0,0,,
1192,1700,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,1,2,0,0,0,,
1216,1800,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,1,2,0,0,0,,
1240,1900,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,2,1,0,0,0,,
1264,2000,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,1,2,0,0,0,,
1288,2100,30-09-2021,PPEast,21,60014,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,S,1,2,0,0,0,,
133,900,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,6,0,0,0,0,,
152,1000,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,6,0,0,0,0,,
171,1100,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,5,0,0,0,0,,
190,1200,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,5,0,0,0,0,,
209,1300,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,7,0,0,0,0,,
228,1400,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,7,0,0,0,0,,
272,1500,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,3,0,4,0,0,,
291,1600,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,4,0,3,0,0,,
310,1700,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,4,3,0,0,0,,
329,1800,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,4,3,0,0,0,,
348,1900,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,4,0,3,0,0,,
367,2000,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,4,0,3,0,0,,
386,2100,30-09-2021,PPWest,,60222,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,4,0,3,0,0,,
0,900,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,1,1,7,0,0,,
25,1800,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,7,0,5,0,0,,
50,1900,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,7,0,4,0,0,,
75,2000,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,6,0,4,0,0,,
100,2100,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,6,0,5,0,0,,
239,1000,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,1,0,7,0,0,,
451,1100,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,2,1,7,0,0,,
656,1200,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,2,1,7,0,0,,
881,1300,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,3,1,7,0,0,,
1134,1400,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,2,0,7,0,0,,
1303,1500,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,2,0,7,0,0,,
1328,1600,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,5,0,5,0,0,,
1353,1700,30-09-2021,PPSouth,6,60225,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,5,0,5,0,0,,
15,900,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,0,0,0,0,0,,
40,1800,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,2,1,0,0,0,,
65,1900,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,2,2,0,0,0,,
90,2000,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,2,1,0,0,0,,
115,2100,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,2,1,0,0,0,,
254,1000,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,0,0,0,0,0,,
466,1100,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,1,0,0,0,0,,
671,1200,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,1,1,0,0,0,,
896,1300,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,2,0,0,0,0,,
1149,1400,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,2,1,0,0,0,,
1318,1500,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,2,1,0,0,0,,
1343,1600,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,2,1,0,0,0,,
1368,1700,30-09-2021,PPSouth,9,60229,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,N,2,1,0,0,0,,
2,900,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,4,0,0,0,0,,
27,1800,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
52,1900,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,6,0,0,0,0,,
77,2000,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
102,2100,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
241,1000,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,4,0,0,0,0,,
453,1100,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
658,1200,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
883,1300,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
1136,1400,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,5,0,0,0,0,,
1305,1500,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,6,1,0,0,0,,
1330,1600,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,5,1,0,0,0,,
1355,1700,30-09-2021,PPSouth,11,60234,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,5,1,0,0,0,,
19,900,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,10,0,0,0,0,,
44,1800,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,13,0,0,0,0,1 car in possibke load zone. marked in as â€˜paidâ€™,
69,1900,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,13,0,0,0,0,,
94,2000,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,12,0,0,0,0,,
119,2100,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,12,0,0,0,0,,
258,1000,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,12,0,0,0,0,,
470,1100,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,13,0,0,0,0,,
675,1200,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,13,0,0,0,0,this block confuses me. ive been counting it all as paid. i see someone paying for parking as i write this. there is no obvious yellow curb designating a number of load zone spaces. the backs of cars obscure the curb; but i see only one FAINT yellow space. as far as i can tell this whole lot should be load zone until 6 PM based on the signage. with the back in lot full; 9 spaces may be loading zone. i believe all 9 have been full all day. ,"https://idax.blob.core.windows.net/images/3014212b-71a7-46b9-9d5a-1b3f09c856a2-mobile.jpg,https://idax.blob.core.windows.net/images/b093d1a8-409a-453e-8336-327587a4c94d-mobile.jpg,https://idax.blob.core.windows.net/images/ecf64197-cc59-4285-93bc-a525da679cc3-mobile.jpg,https://idax.blob.core.windows.net/images/3f462115-c235-4a32-8339-af3ef7823c4b-mobile.jpg,https://idax.blob.core.windows.net/images/66b46912-7e99-445f-85d9-90a684226789-mobile.jpg"
900,1300,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,14,0,0,0,0,one wide angle of the weird lot just for extra context. still not sure if i should be counting 1 load zone; 9; or none. ive consistently done none; but i think the lot has been full all day; including the left most space. ,https://idax.blob.core.windows.net/images/a74e38b0-6739-420d-ab65-ca4562f0c635-mobile.jpg
1153,1400,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,12,0,0,0,0,first time Iâ€™ve seen the first space empty; nearer the loading zone sign. 6 cars in the back in angle lot. 7th arrived as i was counting. counted it. ,https://idax.blob.core.windows.net/images/b1770927-2b93-4bc9-81a2-70fb0c13d733-mobile.jpg
1322,1500,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,12,0,0,0,0,first space that could be load zone is occupied. counted in â€˜paidâ€™,
1347,1600,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,7,0,0,0,0,,
1372,1700,30-09-2021,PPSouth,22,69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,12,0,0,0,0,1 car in possible load zone stall. marked in â€˜paidâ€™ since i cannot tell if it is a load zone,
24,900,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,0,1,0,0,0,,
49,1800,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,5,4,0,0,0,,
74,1900,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,7,0,0,0,0,,
99,2000,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,7,0,0,0,0,,
124,2100,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,8,0,0,0,0,,
263,1000,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,0,0,0,0,0,,
475,1100,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,0,2,0,0,0,,
680,1200,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,6,1,0,0,0,there is only one â€œAll dayâ€ load zone here. i think itâ€™s been in use all day; but anything after 10 AM should be paid except for the one all day space. any thing in load zone above 1 after 10 AM should be shifted to paid. ,"https://idax.blob.core.windows.net/images/ba91b0b9-3dda-4332-a307-ebae4cef1012-mobile.jpg,https://idax.blob.core.windows.net/images/4c414d0f-d4e5-4f35-8e44-c8568b4ba93c-mobile.jpg"
905,1300,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,3,0,0,0,0,,
1158,1400,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,5,1,0,0,0,,
1327,1500,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,3,1,0,0,0,,
1352,1600,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,4,2,0,0,0,,
1377,1700,30-09-2021,PPSouth,14,69090,10TH AVE BETWEEN E SENECA ST AND E UNION ST,E,3,3,0,0,0,,
686,900,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,6,1,0,0,0,no parking on north end; garbage day restricting load zone,"https://idax.blob.core.windows.net/images/67ed332f-1e87-4b3d-b2d2-8ed97cbe1976-mobile.jpg,https://idax.blob.core.windows.net/images/1fc66eed-be8d-4b20-bc12-4db00d571edf-mobile.jpg"
706,1000,30-09-2021,PPSoutheast,7,69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,11,2,0,0,0,1 illegal parked car in np zone,
