,11TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,15TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,1ST AVE BETWEEN BELL ST AND BATTERY ST,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST,MINOR AVE BETWEEN HOWELL ST AND STEWART ST,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N
2022-03-21 11:36:00,0.786,0.429,0.833,0.25,1.579,1.0,0.0,0.917,0.083,0.417,1.538,1.0
2022-03-21 11:37:00,0.821,0.429,0.833,0.25,1.579,1.0,0.0,0.917,0.083,0.375,1.538,1.0
2022-03-21 11:38:00,0.821,0.429,0.833,0.25,1.579,1.0,0.0,0.917,0.083,0.375,1.538,1.0
2022-03-21 11:39:00,0.857,0.429,0.833,0.25,1.579,1.0,0.0,0.917,0.083,0.417,1.538,1.0
2022-03-21 11:40:00,0.857,0.429,0.833,0.25,1.632,1.0,0.0,0.917,0.083,0.417,1.538,1.0
2022-03-21 11:41:00,0.857,0.571,0.833,0.25,1.632,1.0,0.0,0.917,0.083,0.417,1.538,1.0
2022-03-21 11:42:00,0.857,0.571,0.833,0.25,1.632,1.0,0.0,0.917,0.083,0.417,1.538,1.0
2022-03-21 11:43:00,0.857,0.571,0.833,0.25,1.632,1.0,0.0,0.917,0.083,0.417,1.538,1.0
2022-03-21 11:44:00,0.857,0.571,0.833,0.25,1.632,1.0,0.0,0.917,0.083,0.417,1.538,1.0
2022-03-21 11:45:00,0.857,0.571,0.75,0.375,1.632,1.0,0.0,0.917,0.083,0.417,1.538,1.0
2022-03-21 11:46:00,0.857,0.571,0.75,0.375,1.632,1.0,0.0,0.917,0.083,0.458,1.538,1.0
2022-03-21 11:47:00,0.857,0.571,0.75,0.375,1.632,1.0,0.0,0.917,0.083,0.458,1.538,1.0
2022-03-21 11:48:00,0.857,0.571,0.75,0.375,1.632,1.0,0.0,0.917,0.083,0.458,1.462,1.0
2022-03-21 11:49:00,0.857,0.571,0.833,0.375,1.632,1.0,0.0,0.917,0.083,0.458,1.385,1.0
2022-03-21 11:50:00,0.857,0.571,0.833,0.375,1.632,1.0,0.0,0.917,0.083,0.458,1.385,1.0
2022-03-21 11:51:00,0.857,0.571,0.833,0.375,1.632,0.75,0.0,0.917,0.083,0.417,1.385,1.0
2022-03-21 11:52:00,0.857,0.571,0.833,0.375,1.632,0.75,0.0,0.917,0.083,0.417,1.385,1.0
2022-03-21 11:53:00,0.857,0.571,0.833,0.375,1.632,0.75,0.0,0.917,0.083,0.417,1.385,1.0
2022-03-21 11:54:00,0.857,0.571,0.833,0.375,1.632,0.75,0.0,0.917,0.083,0.417,1.385,1.0
2022-03-21 11:55:00,0.857,0.429,0.833,0.375,1.632,0.75,0.0,1.0,0.083,0.417,1.385,1.0
2022-03-21 11:56:00,0.857,0.429,0.833,0.375,1.632,0.75,0.0,1.0,0.083,0.417,1.385,1.0
2022-03-21 11:57:00,0.857,0.429,0.833,0.375,1.632,0.75,0.0,1.0,0.083,0.417,1.385,1.0
2022-03-21 11:58:00,0.821,0.429,0.833,0.375,1.632,0.75,0.0,1.0,0.083,0.458,1.385,1.0
2022-03-21 11:59:00,0.821,0.571,0.833,0.375,1.632,0.75,0.0,1.0,0.083,0.458,1.385,1.0
2022-03-21 12:00:00,0.821,0.571,0.833,0.375,1.579,0.75,0.0,1.0,0.083,0.458,1.231,1.0
2022-03-21 12:01:00,0.714,0.571,0.917,0.25,1.579,0.5,0.0,1.0,0.083,0.417,1.154,1.0
2022-03-21 12:02:00,0.714,0.571,0.917,0.25,1.579,0.5,0.0,1.0,0.083,0.458,1.154,1.0
2022-03-21 12:03:00,0.679,0.571,0.917,0.25,1.632,0.5,0.0,1.0,0.083,0.458,1.077,1.0
2022-03-21 12:04:00,0.679,0.571,0.917,0.25,1.632,0.5,0.0,1.0,0.083,0.458,1.077,1.0
2022-03-21 12:05:00,0.679,0.571,0.917,0.25,1.632,0.5,0.0,1.0,0.083,0.417,1.154,1.0
2022-03-21 12:06:00,0.679,0.429,0.917,0.25,1.632,0.5,0.0,1.0,0.083,0.5,1.077,1.0
2022-03-21 12:07:00,0.679,0.429,0.917,0.25,1.632,0.5,0.0,1.0,0.083,0.542,1.077,1.0
2022-03-21 12:08:00,0.643,0.429,1.0,0.25,1.632,0.5,0.0,1.0,0.083,0.542,1.077,1.0
2022-03-21 12:09:00,0.643,0.429,0.917,0.125,1.632,0.5,0.0,1.0,0.083,0.5,1.077,1.0
2022-03-21 12:10:00,0.643,0.429,0.917,0.125,1.632,0.5,0.0,1.0,0.083,0.542,1.0,1.0
2022-03-21 12:11:00,0.679,0.429,0.917,0.125,1.632,0.5,0.0,1.0,0.083,0.542,1.0,1.0
2022-03-21 12:12:00,0.679,0.429,0.917,0.125,1.632,0.5,0.0,1.0,0.083,0.542,1.0,1.0
2022-03-21 12:13:00,0.679,0.429,0.917,0.125,1.632,0.5,0.0,1.0,0.083,0.542,0.923,1.0
2022-03-21 12:14:00,0.679,0.429,1.0,0.125,1.632,0.5,0.0,1.0,0.083,0.542,0.923,1.0
2022-03-21 12:15:00,0.714,0.429,0.917,0.125,1.632,0.5,0.0,1.0,0.083,0.542,0.923,1.0
2022-03-21 12:16:00,0.714,0.429,0.917,0.25,1.632,0.5,0.0,1.0,0.083,0.542,0.846,1.0
2022-03-21 12:17:00,0.714,0.429,0.917,0.25,1.632,0.5,0.0,1.0,0.083,0.542,0.769,1.0
2022-03-21 12:18:00,0.679,0.429,0.917,0.25,1.632,0.5,0.0,1.0,0.083,0.542,0.846,1.0
2022-03-21 12:19:00,0.714,0.429,0.917,0.25,1.632,0.5,0.0,1.0,0.083,0.542,0.923,1.0
2022-03-21 12:20:00,0.714,0.429,0.833,0.25,1.632,0.5,0.0,1.0,0.083,0.542,0.923,1.0
2022-03-21 12:21:00,0.714,0.571,0.833,0.25,1.632,0.5,0.0,1.0,0.083,0.5,0.923,1.0
2022-03-21 12:22:00,0.714,0.571,0.833,0.25,1.632,0.5,0.0,1.0,0.083,0.5,0.846,1.0
2022-03-21 12:23:00,0.714,0.571,0.833,0.25,1.632,0.5,0.0,1.0,0.083,0.5,0.846,1.0
2022-03-21 12:24:00,0.714,0.571,0.75,0.25,1.632,0.5,0.0,1.0,0.083,0.5,0.846,1.0
2022-03-21 12:25:00,0.714,0.429,0.75,0.25,1.632,0.5,0.0,1.0,0.083,0.5,0.846,1.0
2022-03-21 12:26:00,0.714,0.429,0.75,0.25,1.632,0.5,0.0,1.0,0.083,0.5,0.846,1.0
2022-03-21 12:27:00,0.679,0.429,0.833,0.25,1.632,0.5,0.0,1.0,0.083,0.5,0.769,1.0
2022-03-21 12:28:00,0.679,0.429,0.833,0.25,1.632,0.5,0.0,1.0,0.083,0.542,0.769,1.0
2022-03-21 12:29:00,0.643,0.429,0.833,0.25,1.632,0.5,0.0,1.0,0.083,0.542,0.769,1.0
2022-03-21 12:30:00,0.643,0.429,0.833,0.25,1.632,0.5,0.0,1.083,0.083,0.542,0.846,1.0
2022-03-21 12:31:00,0.643,0.429,0.833,0.25,1.632,0.75,0.0,1.083,0.083,0.542,0.846,1.0
2022-03-21 12:32:00,0.643,0.429,0.833,0.25,1.632,0.75,0.0,1.083,0.083,0.583,0.846,1.0
2022-03-21 12:33:00,0.643,0.429,0.833,0.25,1.632,0.75,0.0,1.083,0.083,0.583,0.846,1.0
2022-03-21 12:34:00,0.643,0.571,0.833,0.25,1.684,0.75,0.0,1.083,0.083,0.583,0.846,1.0
2022-03-21 12:35:00,0.643,0.571,0.833,0.375,1.684,0.75,0.0,1.083,0.083,0.542,0.846,1.0
2022-03-21 12:36:00,0.643,0.571,0.833,0.375,1.684,0.75,0.0,1.083,0.083,0.5,0.769,1.0
2022-03-21 12:37:00,0.643,0.571,0.833,0.375,1.684,0.75,0.0,1.083,0.083,0.5,0.769,1.0
2022-03-21 12:38:00,0.643,0.571,0.833,0.375,1.684,0.75,0.0,1.083,0.083,0.583,0.769,1.0
2022-03-21 12:39:00,0.643,0.571,0.833,0.375,1.684,0.75,0.0,1.083,0.083,0.583,0.769,1.0
2022-03-21 12:40:00,0.643,0.714,0.917,0.375,1.684,0.75,0.0,1.083,0.083,0.625,0.769,1.0
2022-03-21 12:41:00,0.643,0.714,0.917,0.375,1.684,0.75,0.0,1.083,0.083,0.625,0.923,1.0
2022-03-21 12:42:00,0.643,0.714,0.917,0.375,1.684,0.75,0.0,1.083,0.083,0.625,0.923,1.0
2022-03-21 12:43:00,0.643,0.571,0.917,0.375,1.684,0.75,0.0,1.083,0.083,0.625,0.923,1.0
2022-03-21 12:44:00,0.643,0.571,0.917,0.375,1.684,0.75,0.0,1.083,0.083,0.625,0.923,1.0
2022-03-21 12:45:00,0.643,0.571,0.917,0.375,1.684,0.75,0.0,1.083,0.083,0.583,1.077,1.0
2022-03-21 12:46:00,0.643,0.571,0.917,0.375,1.684,0.75,0.0,1.083,0.083,0.583,1.154,1.0
2022-03-21 12:47:00,0.643,0.571,0.917,0.375,1.684,0.75,0.0,1.083,0.083,0.583,1.154,1.0
2022-03-21 12:48:00,0.643,0.571,0.917,0.375,1.684,0.75,0.0,1.0,0.083,0.583,1.154,1.0
2022-03-21 12:49:00,0.607,0.571,0.917,0.375,1.684,0.75,0.0,1.0,0.083,0.583,1.154,1.0
2022-03-21 12:50:00,0.607,0.571,0.917,0.375,1.684,0.75,0.0,1.0,0.083,0.583,1.154,1.0
2022-03-21 12:51:00,0.607,0.571,0.917,0.375,1.684,0.75,0.0,1.0,0.083,0.583,1.231,1.0
2022-03-21 12:52:00,0.571,0.429,0.917,0.375,1.684,0.75,0.0,1.0,0.083,0.583,1.231,1.0
2022-03-21 12:53:00,0.571,0.429,0.917,0.375,1.684,0.75,0.0,1.0,0.083,0.583,1.231,1.0
2022-03-21 12:54:00,0.571,0.571,0.917,0.375,1.684,0.75,0.0,1.0,0.083,0.583,1.231,1.0
2022-03-21 12:55:00,0.571,0.571,0.917,0.375,1.684,0.75,0.0,1.0,0.083,0.625,1.231,1.0
2022-03-21 12:56:00,0.571,0.571,0.917,0.375,1.684,0.75,0.0,0.917,0.083,0.625,1.231,1.0
2022-03-21 12:57:00,0.571,0.571,0.917,0.375,1.684,0.75,0.0,0.917,0.083,0.625,1.231,1.0
2022-03-21 12:58:00,0.571,0.571,0.917,0.375,1.684,0.75,0.0,0.917,0.083,0.625,1.154,1.0
2022-03-21 12:59:00,0.607,0.571,0.917,0.375,1.632,0.75,0.0,0.917,0.083,0.625,1.154,1.0
2022-03-21 13:00:00,0.571,0.286,0.917,0.375,1.632,0.75,0.0,0.917,0.083,0.583,1.154,1.0
2022-03-21 13:01:00,0.571,0.429,0.917,0.375,1.632,0.75,0.0,0.917,0.083,0.583,1.154,1.0
2022-03-21 13:02:00,0.536,0.429,0.833,0.375,1.632,0.75,0.0,0.917,0.083,0.583,1.154,1.0
2022-03-21 13:03:00,0.536,0.429,0.917,0.375,1.632,0.75,0.0,0.917,0.083,0.583,1.077,1.0
2022-03-21 13:04:00,0.536,0.571,0.917,0.375,1.632,0.75,0.0,0.917,0.083,0.583,1.077,1.0
2022-03-21 13:05:00,0.5,0.429,0.917,0.375,1.632,0.75,0.0,0.917,0.083,0.583,1.077,1.0
2022-03-21 13:06:00,0.536,0.429,0.917,0.375,1.632,0.75,0.0,0.917,0.083,0.583,1.077,1.0
2022-03-21 13:07:00,0.536,0.429,0.917,0.375,1.632,0.75,0.0,0.917,0.083,0.583,1.077,1.0
2022-03-21 13:08:00,0.536,0.429,1.0,0.5,1.632,0.75,0.0,0.917,0.083,0.583,1.077,1.0
2022-03-21 13:09:00,0.536,0.429,0.917,0.5,1.632,0.75,0.0,0.917,0.083,0.583,1.077,1.0
2022-03-21 13:10:00,0.536,0.429,0.917,0.5,1.632,0.75,0.0,0.917,0.083,0.583,1.0,1.0
2022-03-21 13:11:00,0.536,0.429,0.917,0.5,1.632,0.75,0.0,0.917,0.083,0.625,1.0,1.0
2022-03-21 13:12:00,0.536,0.429,0.917,0.5,1.632,0.75,0.0,0.917,0.083,0.625,1.0,1.0
2022-03-21 13:13:00,0.536,0.429,0.917,0.5,1.632,0.75,0.0,0.917,0.083,0.625,1.0,1.0
2022-03-21 13:14:00,0.536,0.429,0.917,0.5,1.632,0.75,0.0,0.917,0.083,0.625,1.0,1.0
2022-03-21 13:15:00,0.536,0.429,0.917,0.5,1.632,0.75,0.0,0.917,0.083,0.583,1.0,1.0
2022-03-21 13:16:00,0.536,0.429,0.917,0.5,1.632,0.75,0.0,0.917,0.083,0.583,0.923,1.0
2022-03-21 13:17:00,0.536,0.429,1.0,0.5,1.632,0.75,0.0,0.917,0.083,0.583,0.923,1.0
2022-03-21 13:18:00,0.536,0.429,1.0,0.5,1.632,0.75,0.0,0.917,0.083,0.625,1.0,1.0
2022-03-21 13:19:00,0.536,0.571,0.833,0.5,1.632,0.75,0.0,0.917,0.083,0.625,1.0,1.0
2022-03-21 13:20:00,0.5,0.571,0.833,0.5,1.632,0.75,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:21:00,0.5,0.571,0.833,0.5,1.632,0.75,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:22:00,0.5,0.714,0.833,0.5,1.632,0.75,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:23:00,0.5,0.714,0.833,0.5,1.632,0.75,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:24:00,0.5,0.714,0.833,0.5,1.632,0.75,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:25:00,0.5,0.714,0.833,0.625,1.632,0.75,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:26:00,0.5,0.714,0.75,0.625,1.632,0.75,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:27:00,0.5,0.714,0.75,0.625,1.632,0.75,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:28:00,0.5,0.714,0.75,0.625,1.632,0.75,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:29:00,0.5,0.714,0.75,0.625,1.632,0.75,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:30:00,0.5,0.714,0.75,0.625,1.632,0.75,0.0,0.833,0.083,0.625,1.0,1.0
2022-03-21 13:31:00,0.5,0.714,0.75,0.75,1.632,0.75,0.0,0.75,0.083,0.625,0.923,1.0
2022-03-21 13:32:00,0.5,0.714,0.75,0.75,1.632,0.25,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:33:00,0.5,0.857,0.667,0.75,1.632,0.25,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:34:00,0.5,0.857,0.667,0.75,1.632,0.25,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:35:00,0.5,0.714,0.667,0.875,1.632,0.25,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:36:00,0.5,0.714,0.667,0.75,1.632,0.25,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:37:00,0.5,0.714,0.667,0.75,1.632,0.25,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:38:00,0.5,0.714,0.667,0.75,1.632,0.25,0.0,0.833,0.083,0.667,0.923,1.0
2022-03-21 13:39:00,0.5,0.714,0.583,0.75,1.632,0.25,0.0,0.833,0.083,0.667,0.923,1.0
2022-03-21 13:40:00,0.536,0.714,0.583,0.75,1.632,0.25,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:41:00,0.536,0.571,0.583,0.75,1.632,0.25,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:42:00,0.536,0.571,0.583,0.75,1.579,0.25,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:43:00,0.536,0.714,0.583,0.75,1.579,0.25,0.0,0.833,0.083,0.625,1.0,1.0
2022-03-21 13:44:00,0.571,0.714,0.583,0.75,1.579,0.25,0.0,0.833,0.083,0.625,1.0,1.0
2022-03-21 13:45:00,0.536,0.857,0.583,0.75,1.526,0.25,0.0,0.833,0.083,0.625,1.0,1.0
2022-03-21 13:46:00,0.536,1.0,0.583,0.625,1.526,0.25,0.0,0.833,0.083,0.625,0.923,1.0
2022-03-21 13:47:00,0.571,1.0,0.667,0.625,1.526,0.25,0.0,0.833,0.083,0.583,0.846,1.0
2022-03-21 13:48:00,0.571,1.0,0.667,0.625,1.526,0.25,0.0,0.833,0.083,0.583,0.846,1.0
2022-03-21 13:49:00,0.571,1.0,0.667,0.625,1.526,0.25,0.0,0.833,0.083,0.583,0.846,1.0
2022-03-21 13:50:00,0.571,1.0,0.667,0.625,1.526,0.25,0.0,0.833,0.083,0.583,0.846,1.0
2022-03-21 13:51:00,0.571,1.0,0.667,0.625,1.526,0.25,0.0,0.75,0.083,0.583,0.846,1.0
2022-03-21 13:52:00,0.571,1.0,0.667,0.625,1.526,0.25,0.0,0.75,0.083,0.583,0.846,1.0
2022-03-21 13:53:00,0.571,0.857,0.667,0.625,1.526,0.5,0.0,0.75,0.083,0.583,0.846,1.0
2022-03-21 13:54:00,0.571,0.857,0.667,0.625,1.526,0.5,0.0,0.75,0.083,0.542,0.846,1.0
2022-03-21 13:55:00,0.571,0.857,0.667,0.625,1.526,0.5,0.0,0.75,0.083,0.542,0.846,1.0
2022-03-21 13:56:00,0.571,0.857,0.667,0.625,1.526,0.75,0.0,0.75,0.083,0.542,0.846,1.0
2022-03-21 13:57:00,0.571,0.857,0.667,0.625,1.526,0.75,0.0,0.75,0.083,0.542,0.846,1.0
2022-03-21 13:58:00,0.536,0.857,0.667,0.625,1.526,0.75,0.0,0.75,0.083,0.542,0.846,1.0
2022-03-21 13:59:00,0.536,0.857,0.667,0.625,1.526,0.75,0.0,0.75,0.083,0.5,0.846,1.0
2022-03-21 14:00:00,0.571,0.857,0.583,0.625,1.526,0.75,0.0,0.667,0.083,0.5,0.923,1.0
2022-03-21 14:01:00,0.607,0.714,0.583,0.625,1.526,0.75,0.0,0.667,0.083,0.5,0.846,1.0
2022-03-21 14:02:00,0.607,0.571,0.583,0.625,1.526,0.75,0.0,0.667,0.083,0.5,0.846,1.0
2022-03-21 14:03:00,0.571,0.571,0.583,0.625,1.526,0.75,0.0,0.583,0.083,0.458,0.846,1.0
2022-03-21 14:04:00,0.571,0.429,0.583,0.625,1.526,0.75,0.0,0.583,0.083,0.458,0.846,1.0
2022-03-21 14:05:00,0.607,0.429,0.583,0.625,1.526,1.0,0.0,0.583,0.083,0.458,0.846,1.0
2022-03-21 14:06:00,0.607,0.429,0.583,0.625,1.526,1.0,0.0,0.583,0.083,0.458,0.846,1.0
2022-03-21 14:07:00,0.607,0.429,0.583,0.625,1.526,1.0,0.0,0.583,0.083,0.375,0.846,1.0
2022-03-21 14:08:00,0.607,0.429,0.667,0.625,1.474,1.0,0.0,0.583,0.083,0.333,0.846,1.0
2022-03-21 14:09:00,0.607,0.429,0.667,0.5,1.474,1.0,0.0,0.5,0.083,0.333,0.846,1.0
2022-03-21 14:10:00,0.607,0.429,0.667,0.5,1.421,1.0,0.0,0.5,0.083,0.333,0.923,1.0
2022-03-21 14:11:00,0.607,0.429,0.75,0.5,1.421,1.0,0.0,0.5,0.083,0.292,0.923,1.0
2022-03-21 14:12:00,0.607,0.429,0.75,0.5,1.421,1.0,0.0,0.417,0.083,0.25,0.923,1.0
2022-03-21 14:13:00,0.643,0.429,0.75,0.5,1.421,1.0,0.0,0.417,0.083,0.25,0.923,1.0
2022-03-21 14:14:00,0.643,0.429,0.75,0.5,1.316,1.0,0.0,0.417,0.083,0.25,0.923,1.0
2022-03-21 14:15:00,0.643,0.429,0.75,0.5,1.316,1.0,0.0,0.417,0.083,0.25,0.923,1.0
2022-03-21 14:16:00,0.643,0.429,0.75,0.5,1.316,1.0,0.0,0.417,0.083,0.25,0.846,1.0
2022-03-21 14:17:00,0.643,0.429,0.833,0.5,1.316,1.0,0.0,0.417,0.083,0.292,0.846,1.0
2022-03-21 14:18:00,0.679,0.571,0.917,0.5,1.316,1.0,0.0,0.417,0.083,0.292,0.846,1.0
2022-03-21 14:19:00,0.679,0.571,0.917,0.5,1.316,1.0,0.0,0.417,0.083,0.292,0.846,1.0
2022-03-21 14:20:00,0.679,0.571,0.917,0.5,1.316,1.0,0.0,0.417,0.083,0.292,0.923,1.0
2022-03-21 14:21:00,0.679,0.571,0.917,0.5,1.316,1.0,0.0,0.417,0.0,0.333,0.923,1.0
2022-03-21 14:22:00,0.679,0.571,0.833,0.5,1.316,1.0,0.0,0.417,0.0,0.333,0.923,1.0
2022-03-21 14:23:00,0.679,0.571,1.0,0.5,1.316,1.0,0.0,0.417,0.0,0.333,0.923,1.0
2022-03-21 14:24:00,0.679,0.714,1.0,0.5,1.316,1.0,0.0,0.417,0.0,0.333,0.923,1.0
2022-03-21 14:25:00,0.714,0.714,1.0,0.5,1.316,1.0,0.0,0.417,0.0,0.333,1.077,1.0
2022-03-21 14:26:00,0.714,0.714,1.0,0.5,1.316,1.0,0.0,0.417,0.0,0.333,1.077,1.0
2022-03-21 14:27:00,0.714,0.714,1.0,0.5,1.368,0.75,0.0,0.417,0.0,0.333,1.077,1.0
2022-03-21 14:28:00,0.714,0.714,1.0,0.5,1.368,0.75,0.0,0.417,0.0,0.333,1.077,1.0
2022-03-21 14:29:00,0.714,0.714,1.0,0.5,1.316,0.75,0.0,0.417,0.0,0.292,1.077,1.0
2022-03-21 14:30:00,0.714,0.714,1.0,0.5,1.368,0.75,0.0,0.417,0.0,0.292,1.154,1.0
2022-03-21 14:31:00,0.679,0.714,1.0,0.5,1.368,0.75,0.0,0.25,0.0,0.333,1.154,1.0
2022-03-21 14:32:00,0.679,0.714,1.0,0.5,1.368,0.75,0.0,0.25,0.0,0.375,1.154,1.0
2022-03-21 14:33:00,0.679,0.714,1.0,0.5,1.368,0.75,0.0,0.167,0.0,0.375,1.154,1.0
2022-03-21 14:34:00,0.679,0.714,1.0,0.5,1.368,0.75,0.0,0.083,0.0,0.375,1.154,0.917
2022-03-21 14:35:00,0.679,0.714,1.0,0.5,1.368,0.75,0.0,0.083,0.0,0.375,1.154,0.833
2022-03-21 14:36:00,0.679,0.714,1.0,0.5,1.368,0.75,0.0,0.083,0.0,0.375,1.154,0.833
2022-03-21 14:37:00,0.714,0.714,1.0,0.5,1.368,0.75,0.0,0.083,0.0,0.375,1.154,0.75
2022-03-21 14:38:00,0.714,0.714,1.0,0.5,1.368,0.75,0.0,0.083,0.0,0.375,1.154,0.583
2022-03-21 14:39:00,0.714,0.714,1.0,0.5,1.316,0.75,0.0,0.083,0.0,0.25,1.154,0.583
2022-03-21 14:40:00,0.714,0.714,1.0,0.5,1.316,0.75,0.0,0.083,0.0,0.25,1.154,0.583
2022-03-21 14:41:00,0.714,0.714,1.0,0.5,1.316,0.75,0.0,0.083,0.0,0.208,1.154,0.583
2022-03-21 14:42:00,0.714,0.714,1.0,0.5,1.263,0.75,0.0,0.083,0.0,0.208,1.0,0.583
2022-03-21 14:43:00,0.714,0.714,1.0,0.5,1.263,0.75,0.0,0.083,0.0,0.208,1.0,0.583
2022-03-21 14:44:00,0.714,0.714,1.0,0.5,1.158,0.75,0.0,0.083,0.0,0.208,1.0,0.583
2022-03-21 14:45:00,0.714,0.714,1.0,0.375,1.105,0.75,0.0,0.083,0.0,0.208,1.0,0.5
2022-03-21 14:46:00,0.714,0.714,1.0,0.375,1.105,0.75,0.0,0.083,0.0,0.208,1.0,0.417
2022-03-21 14:47:00,0.714,0.714,1.0,0.375,1.053,0.75,0.0,0.083,0.0,0.208,1.0,0.417
2022-03-21 14:48:00,0.714,0.714,0.917,0.375,1.053,0.75,0.0,0.083,0.0,0.208,1.0,0.417
2022-03-21 14:49:00,0.714,0.571,0.917,0.375,1.053,0.75,0.0,0.083,0.0,0.208,1.0,0.417
2022-03-21 14:50:00,0.714,0.571,1.0,0.375,1.053,0.75,0.0,0.083,0.0,0.208,1.077,0.417
2022-03-21 14:51:00,0.714,0.571,1.0,0.375,1.053,0.75,0.0,0.083,0.0,0.208,1.154,0.417
2022-03-21 14:52:00,0.714,0.571,1.0,0.375,1.105,0.75,0.0,0.083,0.0,0.208,1.154,0.417
2022-03-21 14:53:00,0.714,0.571,1.0,0.375,1.105,0.75,0.0,0.083,0.0,0.208,1.154,0.417
2022-03-21 14:54:00,0.714,0.571,1.0,0.5,1.105,0.75,0.0,0.083,0.0,0.208,1.154,0.417
2022-03-21 14:55:00,0.75,0.571,1.0,0.5,1.053,1.0,0.0,0.083,0.0,0.208,1.154,0.417
2022-03-21 14:56:00,0.714,0.571,1.0,0.375,1.053,1.0,0.0,0.083,0.0,0.167,1.154,0.417
2022-03-21 14:57:00,0.714,0.571,1.0,0.375,1.053,1.0,0.0,0.083,0.0,0.167,1.154,0.417
2022-03-21 14:58:00,0.679,0.571,1.0,0.375,1.053,1.0,0.0,0.083,0.0,0.167,1.154,0.417
2022-03-21 14:59:00,0.679,0.571,1.0,0.375,1.053,1.0,0.0,0.083,0.0,0.167,1.231,0.417
2022-03-21 15:00:00,0.679,0.571,1.0,0.375,1.053,1.0,0.0,0.083,0.0,0.167,1.231,0.417
2022-03-21 15:01:00,0.679,0.571,1.0,0.375,0.842,1.0,0.0,0.0,0.0,0.167,1.231,0.417
2022-03-21 15:02:00,0.679,0.429,0.917,0.375,0.842,1.0,0.0,0.0,0.0,0.208,1.308,0.417
2022-03-21 15:03:00,0.679,0.429,0.917,0.375,0.789,1.0,0.0,0.0,0.0,0.208,1.385,0.333
2022-03-21 15:04:00,0.679,0.429,0.917,0.375,0.789,1.0,0.0,0.0,0.0,0.208,1.385,0.333
2022-03-21 15:05:00,0.679,0.429,0.917,0.375,0.789,1.0,0.0,0.0,0.0,0.208,1.462,0.333
2022-03-21 15:06:00,0.679,0.429,0.917,0.375,0.789,1.25,0.0,0.0,0.0,0.208,1.462,0.333
2022-03-21 15:07:00,0.679,0.429,0.917,0.375,0.789,1.25,0.0,0.0,0.0,0.208,1.538,0.333
2022-03-21 15:08:00,0.679,0.429,0.917,0.375,0.789,1.25,0.0,0.0,0.0,0.208,1.538,0.333
2022-03-21 15:09:00,0.679,0.429,0.917,0.375,0.789,1.25,0.0,0.0,0.0,0.208,1.538,0.333
2022-03-21 15:10:00,0.679,0.429,0.917,0.375,0.789,1.25,0.0,0.0,0.0,0.208,1.538,0.333
2022-03-21 15:11:00,0.679,0.429,0.917,0.375,0.789,1.25,0.0,0.0,0.0,0.208,1.538,0.333
2022-03-21 15:12:00,0.643,0.429,0.917,0.5,0.789,1.25,0.0,0.0,0.0,0.208,1.538,0.333
2022-03-21 15:13:00,0.643,0.429,0.917,0.5,0.789,1.25,0.0,0.0,0.0,0.208,1.462,0.333
2022-03-21 15:14:00,0.643,0.429,0.917,0.5,0.789,1.25,0.0,0.0,0.0,0.208,1.462,0.25
2022-03-21 15:15:00,0.643,0.429,0.917,0.5,0.789,1.25,0.0,0.0,0.0,0.208,1.462,0.25
2022-03-21 15:16:00,0.643,0.429,0.917,0.5,0.789,1.25,0.0,0.0,0.0,0.208,1.462,0.25
2022-03-21 15:17:00,0.643,0.429,0.917,0.5,0.789,1.25,0.0,0.0,0.0,0.208,1.538,0.25
2022-03-21 15:18:00,0.643,0.429,0.917,0.5,0.789,1.25,0.0,0.0,0.0,0.208,1.462,0.25
